Make,Model,Year,Price (PKR),Mileage (KM),Fuel Type,Transmission,City,Condition
Toyota,Aqua,2023,3597858,64051,Diesel,Manual,Rawalpindi,Used
Honda,Fit,2009,1292511,100111,Petrol,Automatic,Quetta,Used
Suzuki,Cultus,2007,400000,73323,Petrol,Manual,Multan,Used
Kia,Sportage,2024,1646239,45,Petrol,Automatic,Faisalabad,New
Kia,Sorento,2015,2522890,84060,Petrol,Manual,Lahore,Used
Kia,Sportage,2018,3092537,24271,Petrol,Automatic,Sialkot,Used
Changan,Karvaan,2013,3484803,63426,Diesel,Automatic,Sialkot,Used
Toyota,Hilux,2003,3120803,100639,Petrol,Manual,Faisalabad,Used
Toyota,Vitz,2012,2119822,65721,Petrol,Manual,Rawalpindi,Used
Toyota,Yaris,2014,2806578,108458,Petrol,Automatic,Peshawar,Used
Audi,Q2,2015,10408120,170378,Petrol,Manual,Lahore,Used
Toyota,Yaris,2020,2572793,29654,Hybrid,Automatic,Faisalabad,Used
Suzuki,Alto,2008,400000,27954,Diesel,Manual,Karachi,Used
Daihatsu,Move,2024,2277435,73481,Petrol,Manual,Sialkot,Used
Kia,Picanto,2019,2746173,79922,Diesel,Manual,Faisalabad,Used
Suzuki,Mehran,2003,400000,16675,Petrol,Manual,Multan,Used
Suzuki,Mehran,2006,400000,69626,Petrol,Manual,Islamabad,Used
Toyota,Yaris,2015,757074,78745,Petrol,Automatic,Faisalabad,Used
Toyota,Aqua,2000,2455932,54895,Petrol,Manual,Islamabad,Used
Toyota,Aqua,2012,1862690,55,Diesel,Automatic,Rawalpindi,New
Honda,Civic,2022,1761312,155900,Petrol,Manual,Islamabad,Used
Daihatsu,Cuore,2011,2680394,6737,Petrol,Automatic,Sialkot,Used
Nissan,Juke,2016,935646,45987,Petrol,Automatic,Multan,Used
Suzuki,Wagon R,2001,400000,133113,Petrol,Automatic,Rawalpindi,Used
Suzuki,Swift,2005,400000,112328,Petrol,Manual,Multan,Used
Toyota,Vitz,2019,3191492,37406,Petrol,Manual,Multan,Used
Honda,Fit,2020,2348103,44596,Hybrid,Manual,Faisalabad,Used
Honda,City,2002,2111574,172039,Diesel,Automatic,Multan,Used
Toyota,Aqua,2022,1392603,65269,Petrol,Manual,Quetta,Used
Honda,City,2024,2302746,109027,Petrol,Automatic,Lahore,Used
Honda,N WGN,2000,2158691,59361,Petrol,Automatic,Rawalpindi,Used
Suzuki,Wagon R,2021,639131,9121,Petrol,Manual,Faisalabad,Used
Honda,Civic,2005,400000,20288,Diesel,Automatic,Sialkot,Used
Honda,N WGN,2020,2195746,33927,Petrol,Automatic,Quetta,Used
Honda,Civic,2011,2183362,88236,Petrol,Automatic,Karachi,Used
Kia,Sorento,2000,1047641,104629,Petrol,Manual,Multan,Used
Suzuki,Cultus,2013,1013029,42631,Petrol,Manual,Sialkot,Used
Honda,City,2004,2238402,172333,Diesel,Automatic,Multan,Used
Changan,Alsvin,2024,1680825,37865,Petrol,Manual,Karachi,Used
Suzuki,Swift,2019,1208963,108463,Petrol,Automatic,Karachi,Used
Honda,N WGN,2015,1592908,144191,Petrol,Manual,Karachi,Used
Changan,Alsvin,2013,2118073,47980,Petrol,Automatic,Quetta,Used
BMW,X5,2006,5672266,96,Petrol,Automatic,Rawalpindi,New
Honda,N WGN,2004,423649,94,Petrol,Automatic,Multan,New
Hyundai,Santro,2000,664413,79820,Petrol,Manual,Quetta,Used
Honda,N WGN,2016,1362450,49102,Petrol,Automatic,Peshawar,Used
BMW,X1,2019,7261974,155705,Petrol,Automatic,Peshawar,Used
Suzuki,Alto,2009,400000,82526,Petrol,Manual,Faisalabad,Used
Suzuki,Alto,2016,587871,162326,Petrol,Automatic,Karachi,Used
Toyota,Hilux,2005,1183653,61802,Petrol,Automatic,Quetta,Used
Daihatsu,Move,2020,1344716,93128,Petrol,Manual,Peshawar,Used
Suzuki,Swift,2023,736711,19211,Diesel,Automatic,Quetta,Used
Hyundai,Tucson,2020,2182108,159025,Diesel,Automatic,Faisalabad,Used
Suzuki,Cultus,2003,400000,157223,Petrol,Automatic,Lahore,Used
Suzuki,Wagon R,2012,893710,26,Petrol,Automatic,Multan,New
Suzuki,Cultus,2012,828911,9,Hybrid,Manual,Islamabad,New
Hyundai,Santro,2007,2539684,81764,Petrol,Automatic,Rawalpindi,Used
Suzuki,Alto,2015,947861,77,Diesel,Manual,Peshawar,New
Toyota,Aqua,2001,400000,179555,Petrol,Manual,Karachi,Used
Honda,N WGN,2022,2747224,98,Petrol,Automatic,Peshawar,New
Suzuki,Swift,2007,653106,128690,Diesel,Automatic,Peshawar,Used
Suzuki,Alto,2007,400000,53685,Diesel,Manual,Quetta,Used
Changan,Alsvin,2012,3001871,49179,Petrol,Automatic,Rawalpindi,Used
Toyota,Vitz,2014,1245841,157037,Petrol,Manual,Lahore,Used
Honda,City,2004,1887453,96193,Petrol,Automatic,Peshawar,Used
Honda,N WGN,2019,3208476,35237,Petrol,Automatic,Lahore,Used
Toyota,Corolla,2010,1523542,22482,Petrol,Manual,Lahore,Used
Suzuki,Mehran,2009,400000,120238,Petrol,Automatic,Quetta,Used
Suzuki,Swift,2022,1361074,112444,Petrol,Manual,Faisalabad,Used
Nissan,Clipper,2020,2646563,94,Diesel,Automatic,Faisalabad,New
Suzuki,Alto,2020,556738,110727,Diesel,Automatic,Quetta,Used
Suzuki,Alto,2006,400000,32139,Petrol,Manual,Rawalpindi,Used
Honda,Civic,2021,1629519,47554,Petrol,Automatic,Peshawar,Used
Toyota,Vitz,2011,2567328,8202,Petrol,Automatic,Peshawar,Used
Toyota,Yaris,2024,1740127,149953,Diesel,Automatic,Faisalabad,Used
Suzuki,Swift,2008,400000,178222,Diesel,Automatic,Lahore,Used
Suzuki,Swift,2010,484675,119425,Petrol,Automatic,Islamabad,Used
Suzuki,Alto,2020,961914,24211,Diesel,Manual,Sialkot,Used
Suzuki,Alto,2007,400000,30636,Petrol,Manual,Islamabad,Used
Suzuki,Swift,2012,400000,80136,Petrol,Manual,Rawalpindi,Used
Hyundai,Elantra,2003,616088,87437,Petrol,Automatic,Peshawar,Used
Honda,BR-V,2003,664559,83,Petrol,Automatic,Faisalabad,New
Honda,City,2020,1209599,147428,Petrol,Automatic,Quetta,Used
Honda,N WGN,2021,3191723,19028,Petrol,Automatic,Karachi,Used
Toyota,Aqua,2020,2438692,133045,Petrol,Manual,Rawalpindi,Used
Suzuki,Cultus,2011,400000,127892,Petrol,Manual,Karachi,Used
Suzuki,Swift,2016,423394,68286,Petrol,Manual,Peshawar,Used
Suzuki,Alto,2018,634479,35297,Petrol,Manual,Sialkot,Used
Honda,Fit,2008,2328791,153022,Petrol,Manual,Karachi,Used
Honda,Fit,2018,1245477,74966,Petrol,Automatic,Multan,Used
Toyota,Corolla,2012,1528035,25175,Petrol,Automatic,Lahore,Used
Honda,BR-V,2001,2103897,132917,Petrol,Automatic,Sialkot,Used
Changan,Oshan X7,2023,3065681,57791,Petrol,Automatic,Islamabad,Used
Changan,Alsvin,2014,1903573,41580,Diesel,Automatic,Islamabad,Used
Suzuki,Alto,2005,400000,40914,Petrol,Automatic,Sialkot,Used
Daihatsu,Move,2003,2691809,73473,Petrol,Manual,Islamabad,Used
Honda,Fit,2006,1302973,65954,Petrol,Manual,Islamabad,Used
Nissan,Dayz,2021,2068931,164698,Petrol,Automatic,Quetta,Used
Honda,Fit,2008,2356570,22171,Petrol,Manual,Islamabad,Used
Toyota,Aqua,2018,2586245,173033,Diesel,Automatic,Peshawar,Used
Toyota,Hilux,2015,1792015,82432,Petrol,Automatic,Quetta,Used
Suzuki,Mehran,2011,400000,169321,Petrol,Automatic,Islamabad,Used
Honda,Civic,2007,1423623,67751,Petrol,Automatic,Lahore,Used
Suzuki,Wagon R,2006,400000,73192,Petrol,Manual,Sialkot,Used
Hyundai,Sonata,2022,1849775,60346,Petrol,Automatic,Islamabad,Used
Suzuki,Cultus,2001,400000,89345,Diesel,Manual,Karachi,Used
BMW,3 Series,2018,6563882,130839,Petrol,Manual,Sialkot,Used
Nissan,Juke,2006,1558447,64032,Hybrid,Automatic,Multan,Used
Hyundai,Elantra,2004,400000,6710,Petrol,Automatic,Quetta,Used
Suzuki,Alto,2019,814801,84061,Petrol,Automatic,Sialkot,Used
Suzuki,Swift,2020,1172134,65636,Petrol,Automatic,Rawalpindi,Used
Hyundai,Santro,2001,2647506,108727,Petrol,Manual,Peshawar,Used
Toyota,Vitz,2015,1365690,89114,Hybrid,Manual,Peshawar,Used
Honda,N WGN,2016,1920976,149643,Diesel,Automatic,Sialkot,Used
Suzuki,Mehran,2005,400000,89413,Petrol,Automatic,Sialkot,Used
Toyota,Vitz,2018,1808265,140120,Petrol,Manual,Rawalpindi,Used
Toyota,Aqua,2013,1237761,66566,Petrol,Automatic,Quetta,Used
Hyundai,Santro,2013,3261809,173986,Diesel,Manual,Rawalpindi,Used
Hyundai,Elantra,2002,400000,89,Petrol,Automatic,Peshawar,New
Toyota,Yaris,2000,2428889,34907,Diesel,Manual,Karachi,Used
Suzuki,Swift,2019,1183658,99,Hybrid,Manual,Rawalpindi,New
Suzuki,Alto,2017,699951,80181,Hybrid,Manual,Sialkot,Used
Suzuki,Swift,2004,400000,75857,Petrol,Manual,Islamabad,Used
Toyota,Hilux,2008,1893531,99420,Diesel,Manual,Karachi,Used
Hyundai,Sonata,2004,400000,62368,Petrol,Manual,Lahore,Used
Suzuki,Swift,2005,400000,129960,Petrol,Automatic,Rawalpindi,Used
Toyota,Aqua,2000,2962288,153994,Petrol,Manual,Sialkot,Used
Daihatsu,Cuore,2008,2321340,122099,Electric,Automatic,Quetta,Used
Toyota,Yaris,2001,1964383,171682,Petrol,Automatic,Peshawar,Used
Audi,Q2,2013,5047565,50688,Petrol,Manual,Quetta,Used
Hyundai,Elantra,2001,925123,63740,Diesel,Automatic,Faisalabad,Used
Daihatsu,Move,2023,1647985,170171,Petrol,Automatic,Faisalabad,Used
Hyundai,Sonata,2013,3086376,6456,Hybrid,Automatic,Karachi,Used
Nissan,Dayz,2000,1947751,99053,Petrol,Manual,Multan,Used
Honda,City,2009,2579515,97014,Petrol,Manual,Karachi,Used
Toyota,Hilux,2018,2251213,116410,Petrol,Manual,Multan,Used
Suzuki,Cultus,2016,501672,42,Diesel,Automatic,Sialkot,New
Suzuki,Alto,2012,663368,20696,Petrol,Automatic,Peshawar,Used
Honda,N WGN,2000,412675,10645,Petrol,Automatic,Quetta,Used
Suzuki,Swift,2021,1095430,54464,Diesel,Automatic,Karachi,Used
Kia,Picanto,2024,2538110,158075,Petrol,Manual,Karachi,Used
Suzuki,Wagon R,2012,695196,37,Petrol,Manual,Faisalabad,New
Toyota,Hilux,2019,1990345,85821,Petrol,Automatic,Islamabad,Used
Honda,Civic,2002,795238,170862,Petrol,Manual,Quetta,Used
Audi,A4,2024,10820889,74770,Hybrid,Manual,Sialkot,Used
Nissan,Juke,2009,400000,84,Petrol,Manual,Sialkot,New
Suzuki,Swift,2007,723591,173915,Diesel,Manual,Sialkot,Used
Suzuki,Swift,2024,1216596,114592,Diesel,Manual,Rawalpindi,Used
Toyota,Corolla,2010,1197452,34232,Petrol,Manual,Lahore,Used
Toyota,Hilux,2018,2889688,124991,Petrol,Manual,Karachi,Used
Kia,Sportage,2018,1888898,47908,Petrol,Manual,Islamabad,Used
Toyota,Hilux,2006,1598578,135080,Diesel,Automatic,Sialkot,Used
Hyundai,Santro,2024,2836132,35612,Petrol,Manual,Multan,Used
Kia,Picanto,2023,3159884,17165,Petrol,Manual,Quetta,Used
Toyota,Vitz,2003,1331414,127701,Hybrid,Automatic,Islamabad,Used
Changan,Oshan X7,2000,1370573,78950,Petrol,Manual,Karachi,Used
Honda,N WGN,2022,3633418,125138,Diesel,Automatic,Peshawar,Used
Toyota,Yaris,2015,1792070,75539,Petrol,Manual,Quetta,Used
Toyota,Vitz,2006,1918269,53167,Petrol,Manual,Karachi,Used
Changan,Karvaan,2006,2645801,128318,Hybrid,Manual,Islamabad,Used
Honda,City,2015,2092793,150833,Petrol,Manual,Islamabad,Used
Kia,Sorento,2012,2312237,78,Petrol,Automatic,Quetta,New
Toyota,Aqua,2008,1965175,99465,Petrol,Manual,Multan,Used
Hyundai,Santro,2011,2523449,142757,Petrol,Manual,Quetta,Used
Suzuki,Wagon R,2018,1207064,107128,Petrol,Manual,Peshawar,Used
Suzuki,Swift,2005,400000,14456,Petrol,Automatic,Peshawar,Used
Toyota,Vitz,2016,3328705,26,Petrol,Automatic,Karachi,New
Honda,City,2006,1064072,9818,Petrol,Manual,Faisalabad,Used
Suzuki,Swift,2018,644939,168451,Petrol,Automatic,Lahore,Used
Kia,Stonic,2019,1780474,155041,Diesel,Manual,Faisalabad,Used
Suzuki,Alto,2003,400000,162169,Hybrid,Manual,Multan,Used
Nissan,Juke,2011,1337182,3,Diesel,Automatic,Karachi,New
Changan,Oshan X7,2012,2163207,71534,Petrol,Manual,Rawalpindi,Used
Honda,City,2023,2662890,143910,Petrol,Manual,Rawalpindi,Used
Toyota,Vitz,2007,2743357,19079,Diesel,Automatic,Islamabad,Used
Daihatsu,Move,2004,400000,155852,Petrol,Automatic,Multan,Used
Suzuki,Alto,2010,400000,121264,Petrol,Automatic,Faisalabad,Used
Daihatsu,Cuore,2020,3434385,127120,Petrol,Manual,Quetta,Used
Honda,City,2023,3613666,75359,Diesel,Automatic,Islamabad,Used
Daihatsu,Move,2014,2715802,72400,Petrol,Manual,Lahore,Used
Suzuki,Alto,2014,400000,103868,Diesel,Manual,Peshawar,Used
Suzuki,Wagon R,2003,400000,24479,Petrol,Automatic,Islamabad,Used
Suzuki,Alto,2008,400000,13,Petrol,Automatic,Faisalabad,New
Suzuki,Cultus,2014,400000,46,Petrol,Automatic,Faisalabad,New
Honda,City,2011,578697,59922,Petrol,Automatic,Lahore,Used
Suzuki,Alto,2023,1048404,108721,Petrol,Automatic,Lahore,Used
Hyundai,Santro,2001,400000,77150,Petrol,Automatic,Quetta,Used
Toyota,Corolla,2015,1130473,32172,Diesel,Manual,Rawalpindi,Used
Toyota,Yaris,2019,1531091,6492,Petrol,Manual,Islamabad,Used
Toyota,Corolla,2017,1876819,73439,Petrol,Automatic,Multan,Used
Suzuki,Mehran,2012,511798,110607,Petrol,Manual,Lahore,Used
Changan,Karvaan,2007,717112,128459,Petrol,Automatic,Karachi,Used
Changan,Karvaan,2001,1633888,8,Diesel,Manual,Multan,New
Suzuki,Cultus,2015,496543,134602,Electric,Manual,Multan,Used
Suzuki,Wagon R,2008,400000,44234,Petrol,Manual,Karachi,Used
Daihatsu,Mira,2005,2072774,106394,Petrol,Manual,Sialkot,Used
Toyota,Corolla,2024,3563708,72594,Diesel,Automatic,Quetta,Used
Hyundai,Tucson,2003,3153385,105317,Petrol,Automatic,Lahore,Used
Honda,BR-V,2011,467816,49670,Petrol,Manual,Peshawar,Used
Nissan,Clipper,2008,936355,78136,Diesel,Manual,Islamabad,Used
Hyundai,Santro,2020,3648203,89,Petrol,Automatic,Lahore,New
Toyota,Corolla,2007,2381818,51341,Petrol,Manual,Quetta,Used
Suzuki,Cultus,2008,400000,14,Petrol,Automatic,Quetta,New
Changan,Oshan X7,2017,1364047,54,Petrol,Manual,Rawalpindi,New
Toyota,Hilux,2015,1563340,175539,Diesel,Manual,Multan,Used
Kia,Sportage,2010,2991857,89527,Petrol,Manual,Multan,Used
Suzuki,Swift,2011,400000,6564,Petrol,Manual,Quetta,Used
Honda,City,2016,2502142,124682,Petrol,Manual,Quetta,Used
Toyota,Corolla,2013,1697272,163364,Diesel,Automatic,Sialkot,Used
Hyundai,Sonata,2018,2304639,7797,Hybrid,Automatic,Lahore,Used
Toyota,Vitz,2005,1823726,63208,Petrol,Manual,Faisalabad,Used
Hyundai,Tucson,2016,1590045,16780,Petrol,Manual,Faisalabad,Used
Kia,Sorento,2018,3192982,12669,Petrol,Automatic,Peshawar,Used
Hyundai,Elantra,2001,2490889,8816,Diesel,Automatic,Islamabad,Used
Toyota,Corolla,2002,1630041,176382,Petrol,Automatic,Quetta,Used
Suzuki,Wagon R,2010,979210,88372,Petrol,Manual,Multan,Used
Hyundai,Santro,2022,3755013,96021,Petrol,Manual,Rawalpindi,Used
Toyota,Corolla,2004,1136284,139593,Petrol,Automatic,Karachi,Used
Honda,City,2010,2643810,149069,Electric,Automatic,Multan,Used
Honda,Civic,2019,3208435,175247,Diesel,Manual,Lahore,Used
Hyundai,Elantra,2020,1882518,18341,Petrol,Manual,Multan,Used
Toyota,Aqua,2016,1759249,65670,Hybrid,Automatic,Faisalabad,Used
Toyota,Yaris,2022,3196472,144901,Petrol,Manual,Karachi,Used
Toyota,Hilux,2021,3002232,79613,Petrol,Automatic,Peshawar,Used
Hyundai,Elantra,2001,720575,133076,Petrol,Automatic,Islamabad,Used
Daihatsu,Move,2008,1959650,17521,Petrol,Automatic,Lahore,Used
Nissan,Juke,2010,2049169,131405,Petrol,Automatic,Sialkot,Used
Toyota,Vitz,2009,867000,21,Petrol,Automatic,Quetta,New
Suzuki,Wagon R,2007,536428,145573,Petrol,Manual,Peshawar,Used
Nissan,Dayz,2006,1096298,26134,Petrol,Manual,Sialkot,Used
Honda,BR-V,2000,876932,168148,Diesel,Automatic,Sialkot,Used
Honda,Civic,2016,1424790,13,Petrol,Automatic,Quetta,New
Suzuki,Alto,2008,729769,91827,Petrol,Automatic,Rawalpindi,Used
Hyundai,Elantra,2015,1478435,152260,Petrol,Manual,Quetta,Used
Suzuki,Swift,2019,1196050,101896,Petrol,Automatic,Karachi,Used
Toyota,Corolla,2011,2888522,120064,Petrol,Manual,Lahore,Used
Suzuki,Cultus,2019,1288835,40888,Petrol,Automatic,Rawalpindi,Used
Nissan,Clipper,2018,1836936,82982,Petrol,Manual,Peshawar,Used
Kia,Picanto,2002,662573,78386,Petrol,Manual,Sialkot,Used
Hyundai,Sonata,2001,2524528,33537,Hybrid,Manual,Rawalpindi,Used
Hyundai,Tucson,2017,3138173,130546,Diesel,Automatic,Rawalpindi,Used
Changan,Alsvin,2004,1871380,60100,Petrol,Automatic,Sialkot,Used
Honda,City,2003,2690262,43056,Petrol,Automatic,Quetta,Used
Suzuki,Alto,2000,400000,119168,Hybrid,Manual,Sialkot,Used
Toyota,Corolla,2015,2899801,46993,Petrol,Manual,Sialkot,Used
Honda,Fit,2006,419322,58781,Hybrid,Manual,Rawalpindi,Used
Honda,N WGN,2024,2117543,54783,Diesel,Automatic,Quetta,Used
Suzuki,Mehran,2018,623905,136068,Petrol,Manual,Peshawar,Used
Suzuki,Swift,2004,400000,178074,Petrol,Manual,Rawalpindi,Used
Toyota,Hilux,2021,1558729,147722,Hybrid,Manual,Karachi,Used
Suzuki,Swift,2016,1122644,46845,Petrol,Automatic,Faisalabad,Used
Kia,Picanto,2011,1713662,89548,Petrol,Automatic,Multan,Used
Honda,Civic,2021,1941079,170490,Petrol,Manual,Quetta,Used
Suzuki,Alto,2001,400000,74311,Petrol,Automatic,Sialkot,Used
Nissan,Clipper,2023,3646173,149436,Petrol,Manual,Sialkot,Used
Suzuki,Wagon R,2013,400000,103866,Hybrid,Manual,Islamabad,Used
Toyota,Yaris,2003,3114082,115718,Diesel,Manual,Faisalabad,Used
Suzuki,Mehran,2018,823412,172862,Petrol,Manual,Sialkot,Used
Suzuki,Cultus,2014,835281,68231,Petrol,Automatic,Multan,Used
Kia,Sorento,2000,400000,88894,Petrol,Automatic,Rawalpindi,Used
Honda,Fit,2006,1935746,36310,Diesel,Manual,Multan,Used
Changan,Karvaan,2015,2178406,69553,Petrol,Automatic,Quetta,Used
Changan,Alsvin,2014,1002480,175204,Diesel,Manual,Multan,Used
Toyota,Corolla,2016,936934,141538,Petrol,Manual,Faisalabad,Used
Nissan,Dayz,2010,1708866,106238,Petrol,Manual,Sialkot,Used
Kia,Sorento,2010,1915296,179060,Diesel,Automatic,Faisalabad,Used
Toyota,Vitz,2012,1108795,164148,Petrol,Manual,Islamabad,Used
Suzuki,Swift,2015,400000,179642,Petrol,Manual,Faisalabad,Used
Suzuki,Mehran,2005,400000,111733,Petrol,Automatic,Rawalpindi,Used
Honda,City,2017,3202828,41130,Petrol,Manual,Multan,Used
Honda,Fit,2005,2710258,20832,Petrol,Manual,Peshawar,Used
Honda,N WGN,2001,1744033,133611,Petrol,Automatic,Faisalabad,Used
Hyundai,Elantra,2013,1725136,6066,Petrol,Automatic,Karachi,Used
Kia,Picanto,2013,1914107,171906,Diesel,Manual,Lahore,Used
Toyota,Corolla,2018,1725599,17309,Petrol,Manual,Multan,Used
Toyota,Hilux,2010,2068148,15156,Petrol,Manual,Sialkot,Used
Daihatsu,Move,2004,2377567,175607,Petrol,Automatic,Peshawar,Used
Suzuki,Cultus,2010,400000,137761,Hybrid,Manual,Rawalpindi,Used
Suzuki,Cultus,2005,400000,109821,Petrol,Automatic,Karachi,Used
Hyundai,Tucson,2020,3080111,35918,Diesel,Automatic,Rawalpindi,Used
Kia,Stonic,2000,2414425,10884,Petrol,Automatic,Islamabad,Used
Changan,Karvaan,2008,2950026,113500,Petrol,Manual,Peshawar,Used
Suzuki,Wagon R,2006,400000,25848,Petrol,Manual,Karachi,Used
Suzuki,Wagon R,2022,1079076,149030,Petrol,Manual,Peshawar,Used
Toyota,Hilux,2015,3463723,20554,Petrol,Automatic,Peshawar,Used
Nissan,Dayz,2016,1791252,18037,Diesel,Automatic,Multan,Used
Audi,Q2,2023,11223602,163097,Hybrid,Manual,Faisalabad,Used
Toyota,Aqua,2007,448538,86024,Petrol,Manual,Sialkot,Used
Toyota,Vitz,2022,2630242,82315,Electric,Manual,Quetta,Used
Suzuki,Swift,2023,1367468,44410,Diesel,Automatic,Faisalabad,Used
Suzuki,Alto,2013,1163751,10710,Petrol,Manual,Sialkot,Used
Toyota,Yaris,2019,3454750,69914,Petrol,Manual,Islamabad,Used
Suzuki,Mehran,2004,400000,163451,Petrol,Automatic,Islamabad,Used
Toyota,Hilux,2002,1231549,72,Petrol,Automatic,Peshawar,New
Hyundai,Sonata,2007,1786854,96823,Hybrid,Automatic,Rawalpindi,Used
Toyota,Aqua,2008,3084153,65,Diesel,Manual,Rawalpindi,New
Suzuki,Cultus,2018,1129969,67560,Petrol,Manual,Sialkot,Used
Hyundai,Sonata,2010,2818154,37377,Petrol,Automatic,Lahore,Used
Honda,Civic,2005,1522592,178016,Petrol,Manual,Faisalabad,Used
Suzuki,Swift,2017,461887,171631,Hybrid,Automatic,Quetta,Used
Suzuki,Alto,2014,962889,81,Petrol,Automatic,Multan,New
Kia,Picanto,2014,2106132,39079,Petrol,Manual,Islamabad,Used
Suzuki,Swift,2019,645902,15510,Petrol,Automatic,Quetta,Used
Honda,N WGN,2015,2506760,175856,Petrol,Manual,Rawalpindi,Used
Toyota,Corolla,2016,2221582,33214,Diesel,Automatic,Sialkot,Used
Nissan,Clipper,2022,1966065,48405,Petrol,Automatic,Karachi,Used
Suzuki,Wagon R,2003,400000,48501,Petrol,Manual,Quetta,Used
Daihatsu,Cuore,2023,1847310,173501,Petrol,Automatic,Rawalpindi,Used
Changan,Alsvin,2020,2337783,179363,Petrol,Manual,Quetta,Used
Toyota,Vitz,2002,2561017,126842,Petrol,Automatic,Islamabad,Used
Suzuki,Alto,2000,400000,143502,Petrol,Manual,Sialkot,Used
Kia,Sorento,2001,2148716,171854,Petrol,Manual,Rawalpindi,Used
Honda,Civic,2020,2180583,165973,Diesel,Manual,Rawalpindi,Used
Nissan,Clipper,2019,3426758,171119,Petrol,Automatic,Quetta,Used
Toyota,Vitz,2024,3157682,165175,Petrol,Automatic,Lahore,Used
Suzuki,Wagon R,2005,400000,133974,Petrol,Automatic,Quetta,Used
Toyota,Hilux,2006,1734977,70823,Petrol,Manual,Lahore,Used
Honda,N WGN,2012,1679712,175826,Petrol,Manual,Rawalpindi,Used
Honda,Civic,2018,1584011,122114,Hybrid,Automatic,Peshawar,Used
Toyota,Yaris,2021,3524037,6452,Petrol,Automatic,Peshawar,Used
Kia,Picanto,2011,1685389,24,Petrol,Manual,Quetta,New
Suzuki,Alto,2015,407443,77829,Diesel,Manual,Multan,Used
Toyota,Corolla,2019,2787002,103680,Diesel,Automatic,Peshawar,Used
Suzuki,Wagon R,2007,400000,5264,Hybrid,Manual,Peshawar,Used
Toyota,Vitz,2022,2902584,173400,Diesel,Manual,Peshawar,Used
Hyundai,Elantra,2023,3416161,83868,Petrol,Automatic,Peshawar,Used
Suzuki,Mehran,2010,400000,68874,Petrol,Manual,Multan,Used
Hyundai,Elantra,2003,3050732,114618,Diesel,Manual,Peshawar,Used
Suzuki,Swift,2007,400000,58435,Diesel,Manual,Islamabad,Used
Honda,Civic,2015,1121946,44041,Petrol,Automatic,Multan,Used
Suzuki,Alto,2015,400000,109354,Petrol,Automatic,Rawalpindi,Used
Toyota,Vitz,2001,474293,36041,Petrol,Manual,Quetta,Used
Honda,City,2003,1140618,121172,Petrol,Manual,Karachi,Used
Honda,BR-V,2019,1592896,44210,Petrol,Automatic,Karachi,Used
Honda,Fit,2017,2912509,152635,Petrol,Automatic,Faisalabad,Used
Hyundai,Santro,2011,2799851,146005,Petrol,Automatic,Quetta,Used
Changan,Oshan X7,2005,2072460,14372,Petrol,Manual,Lahore,Used
Nissan,Clipper,2015,3377668,9182,Petrol,Automatic,Rawalpindi,Used
Toyota,Yaris,2023,1712369,105101,Petrol,Automatic,Faisalabad,Used
Suzuki,Cultus,2017,595807,85893,Hybrid,Automatic,Rawalpindi,Used
Toyota,Vitz,2010,2080680,84,Diesel,Automatic,Lahore,New
Toyota,Hilux,2013,2471232,27490,Diesel,Automatic,Lahore,Used
Toyota,Hilux,2023,2442157,74,Diesel,Automatic,Faisalabad,New
Nissan,Juke,2001,1472041,161873,Petrol,Manual,Sialkot,Used
Suzuki,Alto,2019,1179071,45819,Petrol,Automatic,Lahore,Used
Honda,City,2013,2663497,19246,Petrol,Manual,Karachi,Used
Honda,N WGN,2002,1393653,26160,Petrol,Manual,Multan,Used
Suzuki,Swift,2024,959501,77956,Petrol,Automatic,Multan,Used
Nissan,Clipper,2001,400000,141020,Diesel,Manual,Sialkot,Used
Suzuki,Alto,2008,400000,159509,Hybrid,Manual,Quetta,Used
Suzuki,Alto,2001,400000,100813,Petrol,Manual,Lahore,Used
Toyota,Hilux,2017,1967131,86294,Petrol,Manual,Multan,Used
Toyota,Corolla,2019,2520574,60540,Petrol,Manual,Lahore,Used
Honda,Civic,2002,2082324,27,Petrol,Automatic,Islamabad,New
Toyota,Vitz,2022,1550790,90819,Petrol,Automatic,Multan,Used
Honda,City,2019,2668710,74184,Petrol,Manual,Faisalabad,Used
Honda,City,2002,739627,36644,Petrol,Manual,Quetta,Used
Toyota,Aqua,2024,3054651,26,Petrol,Manual,Peshawar,New
Hyundai,Elantra,2005,807075,99795,Petrol,Automatic,Quetta,Used
Suzuki,Swift,2010,580701,62767,Petrol,Automatic,Faisalabad,Used
Kia,Sportage,2023,2882387,156022,Diesel,Manual,Multan,Used
Suzuki,Alto,2015,412580,9982,Petrol,Manual,Peshawar,Used
Hyundai,Tucson,2009,1340650,15922,Petrol,Automatic,Sialkot,Used
Toyota,Aqua,2023,3304815,156136,Petrol,Manual,Karachi,Used
Hyundai,Elantra,2020,3302241,62038,Petrol,Automatic,Peshawar,Used
Toyota,Yaris,2021,1962557,179166,Petrol,Manual,Quetta,Used
Toyota,Corolla,2002,1499105,81,Hybrid,Automatic,Rawalpindi,New
Daihatsu,Mira,2009,2124125,93465,Diesel,Manual,Rawalpindi,Used
Kia,Sportage,2007,2325259,145804,Petrol,Automatic,Peshawar,Used
